-24.20612,-50.92712, 2.18, 0.03, 1, 0, 0
-24.331752,-50.996813, 4.128, 0.05, 0, 1, 0
-24.24021,-51.05428, 11.04, 0.03, 0, 1, 0  
-24.16694,-50.99845, 3.576, 0.03, 0, 1, 0
-23.9671,-51.12251, 15.99, 0.03, 0, 1, 0
-24.2671,-50.98251, 8.04, 0.03, 0, 1, 0
-24.3671,-50.94251, 15.09, 0.03, 0, 1, 0
